"id_municipio";"id_bairro";"uf";"municipio";"bairro";"longitude";"latitude"
4763;64781;"SP";"Araçatuba";"Conjunto Habitacional João Batista Botelho";-50.4082101;-21.2100017
4763;64782;"SP";"Araçatuba";"Conjunto Habitacional Manoel Pires";-50.460539;-21.1707493
4763;64783;"SP";"Araçatuba";"Conjunto Habitacional Mão Divina";-50.4794243;-21.1950889
4763;64784;"SP";"Araçatuba";"Conjunto Habitacional Nossa Senhora Aparecida";-50.4314619;-21.1880269
4763;64785;"SP";"Araçatuba";"Conjunto Habitacional Pedro Perri";-50.4715272;-21.2165085
4763;64786;"SP";"Araçatuba";"Conjunto Habitacional Taane Andraus";-50.4242459;-21.1922809
4763;64787;"SP";"Araçatuba";"Conjunto Habitacional Vicente Luiz Grosso";-50.4133764;-21.2077313
4763;64788;"SP";"Araçatuba";"Conjunto Residencial Toyokazu Kawata";-50.4190232;-21.2131074
4763;64789;"SP";"Araçatuba";"Distrito Industrial Alexandre Biagi";-50.4670178;-21.1671705
4763;64790;"SP";"Araçatuba";"Dona Amélia";-50.4518144;-21.1803894
4763;64791;"SP";"Araçatuba";"Engenheiro Taveira";-50.502666;-21.1501514
4763;64792;"SP";"Araçatuba";"Esplanada";-50.460539;-21.2227322
4763;64793;"SP";"Araçatuba";"Fazenda do Estado";-46.3723289;-23.4810143
4763;64794;"SP";"Araçatuba";"Guanabara";-50.4657096;-21.2192212
4763;64795;"SP";"Araçatuba";"Higienópolis";-50.4535397;-21.2149566
4763;64796;"SP";"Araçatuba";"Icaray";-50.4501989;-21.2149011
4763;64797;"SP";"Araçatuba";"Ipanema";-50.4450295;-21.181286
4763;64798;"SP";"Araçatuba";"Iporã";-50.4540762;-21.2370217
4763;64799;"SP";"Araçatuba";"Jardim Aclimação";-50.4586001;-21.2042454
4763;64800;"SP";"Araçatuba";"Jardim América";-50.460539;-21.2078794
4763;64801;"SP";"Araçatuba";"Jardim Brasil";-50.460539;-21.1979778
4763;64802;"SP";"Araçatuba";"Jardim Brasília";-50.4527837;-21.2205717
4763;64803;"SP";"Araçatuba";"Jardim Nova Yorque";-50.4385684;-21.2277477
4763;64804;"SP";"Araçatuba";"Jardim Paulista";-50.4217726;-21.2094538
4763;64805;"SP";"Araçatuba";"Jardim Residencial Etemp";-50.4504971;-21.1600375
4763;64806;"SP";"Araçatuba";"Jardim Sumaré";-50.4295239;-21.2140894
4763;64807;"SP";"Araçatuba";"Jardim Universo";-50.427586;-21.1881847
4763;64808;"SP";"Araçatuba";"Jardim das Oliveiras";-50.4367679;-21.1645751
4763;64809;"SP";"Araçatuba";"Jardim do Prado";-50.4631242;-21.2135501
4763;64810;"SP";"Araçatuba";"Jardim do Trevo";-50.4928628;-21.1908745
4763;64811;"SP";"Araçatuba";"Jussara";-50.4579538;-21.2294384
4763;64812;"SP";"Araçatuba";"Lago Azul";-50.4644169;-21.2498069
4763;64813;"SP";"Araçatuba";"Machado de Mello";-50.4368899;-21.1888956
4763;64814;"SP";"Araçatuba";"Mini Distrito Industrial Alexandre Biagi";-50.4670178;-21.1671705
4763;64815;"SP";"Araçatuba";"Monte Carlo";-50.4637706;-21.2056846
4763;64816;"SP";"Araçatuba";"Monterrey";-50.4385684;-21.1782506
4763;64817;"SP";"Araçatuba";"Morada dos Nobres";-50.4657096;-21.2291237
4763;64818;"SP";"Araçatuba";"Morumbi";-50.446968;-21.21957
4763;64819;"SP";"Araçatuba";"Novo Paraíso";-50.4532026;-21.1915801
4763;64820;"SP";"Araçatuba";"Novo Umuarama";-50.4215351;-21.2069706
4763;64821;"SP";"Araçatuba";"Palmeiras";-50.4682951;-21.2026116
4763;64822;"SP";"Araçatuba";"Panorama";-50.42694;-21.2207929
4763;64823;"SP";"Araçatuba";"Paraíso";-50.4494517;-21.1996776
4763;64824;"SP";"Araçatuba";"Parque Baguaçu";-50.4321079;-21.2271836
4763;64825;"SP";"Araçatuba";"Parque Industrial";-50.4631242;-21.1813694
4763;64826;"SP";"Araçatuba";"Parque Industrial II";-50.4082101;-21.2038164
4763;64827;"SP";"Araçatuba";"Parque Industrial Maria Isabel de Almeida Prado";-50.4632482;-21.1449102
4763;64828;"SP";"Araçatuba";"Parque Industrial de Grandes Resíduos";-50.4689087;-21.1868257
4763;64829;"SP";"Araçatuba";"Parque Residencial Aeroporto";-50.466356;-21.1903133
4763;64830;"SP";"Araçatuba";"Petit-Trianon";-50.4535717;-21.1598715
4763;64831;"SP";"Araçatuba";"Pinheiros";-50.4070122;-21.2037899
4763;64832;"SP";"Araçatuba";"Planalto";-50.4601878;-21.202237
4763;64833;"SP";"Araçatuba";"Presidente";-50.4657096;-21.1969411
4763;64834;"SP";"Araçatuba";"Primavera";-50.4637706;-21.1883564
4763;64835;"SP";"Araçatuba";"Residencial Jardim Atlântico";-50.4561925;-21.1585936
4763;64836;"SP";"Araçatuba";"Residencial Nobreville";-50.4702042;-21.2310502
4763;64837;"SP";"Araçatuba";"Residencial Vista Verde";-50.3987657;-21.2093752
4763;64838;"SP";"Araçatuba";"Residencial e Comercial Carazza";-50.4536793;-21.2028539
4763;64839;"SP";"Araçatuba";"Rosele";-50.4476141;-21.2018054
4763;64840;"SP";"Araçatuba";"Santa Luzia";-50.4127306;-21.2007471
4763;64841;"SP";"Araçatuba";"Santana";-50.4398605;-21.1971713
4763;64842;"SP";"Araçatuba";"Saudade";-50.4476141;-21.2265568
4763;64843;"SP";"Araçatuba";"São Joaquim";-50.442445;-21.2028409
4763;64844;"SP";"Araçatuba";"São José";-50.4825409;-21.1960273
4763;64845;"SP";"Araçatuba";"São João";-50.4482544;-21.2088603
4763;64846;"SP";"Araçatuba";"São Rafael";-50.4579538;-21.1650803
4763;64847;"SP";"Araçatuba";"São Sebastião";-50.4598926;-21.1860401
4763;64848;"SP";"Araçatuba";"São Vicente";-50.4487537;-21.2011213
4763;64849;"SP";"Araçatuba";"TV";-50.4495183;-21.2089992
4763;64850;"SP";"Araçatuba";"Umuarama";-50.3972331;-21.2063208
4763;64851;"SP";"Araçatuba";"Verde Parque";-50.4670792;-21.1739536
4763;64852;"SP";"Araçatuba";"Vila Aeronáutica";-50.4230644;-21.1838323
4763;64853;"SP";"Araçatuba";"Vila Alba";-50.4521375;-21.1752198
4763;64854;"SP";"Araçatuba";"Vila Bandeirantes";-50.4398605;-21.2144956
4763;64855;"SP";"Araçatuba";"Vila Carvalho";-50.4527837;-21.2106706
4763;64856;"SP";"Araçatuba";"Vila Estádio";-50.4417988;-21.2206045
4763;64857;"SP";"Araçatuba";"Vila Industrial";-50.4527837;-21.2057201
4763;64858;"SP";"Araçatuba";"Vila Mendonça";-50.4321079;-21.2073855
4763;64859;"SP";"Araçatuba";"Vila Nova";-50.4579538;-21.2170612
4763;64860;"SP";"Araçatuba";"Vila Santa Maria";-50.4436564;-21.2214644
4763;64861;"SP";"Araçatuba";"Vila Santo Antônio";-50.4350155;-21.2197719
4763;64862;"SP";"Araçatuba";"Vila São Paulo";-50.4536793;-21.2028539
4763;64863;"SP";"Araçatuba";"Água Branca I";-50.3952028;-21.2107142
4763;64864;"SP";"Araçatuba";"Água Branca II";-50.4026132;-21.208527
4763;64865;"SP";"Araçatuba";"Água Branca III";-50.4006331;-21.2069804
4764;64866;"SP";"Araçoiaba da Serra";"Barreirinho";-47.6170597;-23.5033899
4764;64867;"SP";"Araçoiaba da Serra";"Centro";-47.617228;-23.5072382
4764;64868;"SP";"Araçoiaba da Serra";"Povoado de Jundiaqua";-47.6170597;-23.5033899
4770;64869;"SP";"Arco-Íris";"Centro";-46.7103913;-23.3024545
4771;64870;"SP";"Arealva";"Centro";-48.9067393;-22.0287619
4772;64871;"SP";"Areias";"Centro";-48.6618518;-27.0263963
4773;64872;"SP";"Areiópolis";"Centro";-48.6633282;-22.6689585
4774;64873;"SP";"Ariranha";"Centro";-48.9558596;-21.1349979
4775;64876;"SP";"Artur Nogueira";"Vila Queiroz";-47.1702209;-22.5775456
4776;64877;"SP";"Arujá";"Centro";-46.3600693;-23.4078277
4777;64878;"SP";"Aspásia";"Centro";-50.7264171;-20.1624379
4778;64879;"SP";"Assis";"Aeroporto";-50.4201661;-22.6657523
4778;64880;"SP";"Assis";"BNH";-50.4284952;-22.6455803
4778;64881;"SP";"Assis";"CDA";-50.3959418;-22.6361843
4778;64882;"SP";"Assis";"CDA 3";-50.4272303;-22.6704942
4778;64883;"SP";"Assis";"Cdhu";-50.409565;-22.6432356
4778;64884;"SP";"Assis";"Centro";-50.4127306;-22.662189
4778;64885;"SP";"Assis";"Chácara Alvorada";-47.9787575;-23.5854905
4778;64886;"SP";"Assis";"Chácara das Rosas";-47.1818968;-22.7218735
4778;64887;"SP";"Assis";"Conjunto Habitacional Assis IV";-50.4159597;-22.6451652
4778;64888;"SP";"Assis";"Conjunto Habitacional Irmã Catarina";-50.4036899;-22.6483763
4778;64889;"SP";"Assis";"Conjunto Habitacional Nelson Marcondes";-50.3985244;-22.6443792
4778;64890;"SP";"Assis";"Jardim 3 Américas I";-50.4321079;-22.6790423
4778;64891;"SP";"Assis";"Jardim 3 Américas II";-50.433723;-22.6767276
4778;64892;"SP";"Assis";"Jardim Aeroporto";-50.4135507;-22.6526165
4778;64893;"SP";"Assis";"Jardim Alvorada";-50.4246792;-22.6412186
4778;64894;"SP";"Assis";"Jardim Amaury";-50.3966266;-22.6622537
4778;64895;"SP";"Assis";"Jardim América";-50.3942229;-22.6613165
4778;64896;"SP";"Assis";"Jardim Canadá";-50.4120848;-22.6712953
4778;64897;"SP";"Assis";"Jardim Eldorado";-50.4379223;-22.6801315
4778;64898;"SP";"Assis";"Jardim Europa";-50.4011071;-22.6525745
4778;64899;"SP";"Assis";"Jardim Faria";-50.4204012;-22.6470286
4778;64900;"SP";"Assis";"Jardim Monte Carlo";-50.394005;-22.657302
4778;64901;"SP";"Assis";"Jardim Morumbi";-50.3901314;-22.6549233
4778;64902;"SP";"Assis";"Jardim Paraná";-50.4333999;-22.6434694
4778;64903;"SP";"Assis";"Jardim Paulista";-50.4004614;-22.659201
4778;64904;"SP";"Assis";"Jardim Santa Amélia";-50.3987124;-22.6703702
4778;64905;"SP";"Assis";"Jardim São Nicolau";-50.4036899;-22.6409401
4778;64906;"SP";"Assis";"Jardim Taquaral";-47.3490684;-22.7794994
4778;64907;"SP";"Assis";"Nova Assis";-50.4186441;-22.6566644
4778;64908;"SP";"Assis";"Núcleo Habitacional Dirceu Gomes Cervilha";-50.4456756;-22.6675312
4778;64909;"SP";"Assis";"Parque Acácias";-50.4095016;-22.6432677
4778;64910;"SP";"Assis";"Parque Universitário";-50.4430911;-22.6556133
4778;64911;"SP";"Assis";"Parque das Acácias";-50.4095016;-22.6432677
4778;64912;"SP";"Assis";"Parque das Flores";-50.4031881;-22.642709
4778;64913;"SP";"Assis";"Patrimônio Bispado";-50.4187813;-22.6604341
4778;64914;"SP";"Assis";"Posto Modelo";-50.4187813;-22.6604341
4778;64915;"SP";"Assis";"Quinta dos Flamboyants";-50.4187813;-22.6604341
4778;64916;"SP";"Assis";"San Fernando Valley";-50.4183527;-22.6735437
4778;64917;"SP";"Assis";"Vila Adileta";-50.4086524;-22.6555352
4778;64918;"SP";"Assis";"Vila Arlindo Luz";-50.4334564;-22.6627424
4778;64919;"SP";"Assis";"Vila Boa Vista";-50.4172514;-22.6567006
4778;64920;"SP";"Assis";"Vila Brasileira";-50.4327539;-22.6686943
4778;64921;"SP";"Assis";"Vila Cambuí";-50.4304771;-22.6586866
4778;64922;"SP";"Assis";"Vila Carvalho";-50.4366301;-22.6623946
4778;64923;"SP";"Assis";"Vila Central";-50.4238954;-22.6523961
4778;64924;"SP";"Assis";"Vila Claudia";-50.3965875;-22.6543437
4778;64925;"SP";"Assis";"Vila Clementina";-50.4295239;-22.6658856
4778;64926;"SP";"Assis";"Vila Ebenezer";-50.4211006;-22.6510536
4778;64927;"SP";"Assis";"Vila Fabiano";-50.427586;-22.6746137
4778;64928;"SP";"Assis";"Vila Fiuza";-50.4069186;-22.6536633
4778;64929;"SP";"Assis";"Vila Fortuna";-50.4317492;-22.672539
4778;64930;"SP";"Assis";"Vila Funari";-50.4183546;-22.6708091
4778;64931;"SP";"Assis";"Vila Independência";-50.4261364;-22.6746795
4778;64932;"SP";"Assis";"Vila Lúcia Maria";-50.4157964;-22.6478119
4778;64933;"SP";"Assis";"Vila Maria";-50.4106807;-22.6529013
4778;64934;"SP";"Assis";"Vila Maria Izabel";-50.4405066;-22.6672528
4778;64935;"SP";"Assis";"Vila Marialves";-50.4414758;-22.6728069
4778;64936;"SP";"Assis";"Vila Mercedes";-50.4297227;-22.6759026
4778;64937;"SP";"Assis";"Vila Moraes Pinto";-50.4284391;-22.6621244
4778;64938;"SP";"Assis";"Vila Nova Florínea";-50.4398605;-22.6763618
4778;64939;"SP";"Assis";"Vila Nova Santana";-50.4140222;-22.6489342
4778;64940;"SP";"Assis";"Vila Operária";-50.4321079;-22.6592065
4778;64941;"SP";"Assis";"Vila Orestes";-50.4288779;-22.6551583
4778;64942;"SP";"Assis";"Vila Ouro Verde";-50.390777;-22.6668858
4778;64943;"SP";"Assis";"Vila Palhares";-50.4130282;-22.6663975
4778;64944;"SP";"Assis";"Vila Paraíso";-50.42115;-22.6700497
4778;64945;"SP";"Assis";"Vila Progresso";-50.4250022;-22.6391441
4778;64946;"SP";"Assis";"Vila Prudenciana";-50.4375992;-22.6716678
4778;64947;"SP";"Assis";"Vila Ribeiro";-50.4217726;-22.6760036
4778;64948;"SP";"Assis";"Vila Rodrigues";-50.4243562;-22.6494912
4778;64949;"SP";"Assis";"Vila Rosangela";-50.4122244;-22.6590114
4778;64950;"SP";"Assis";"Vila Santa Cecília";-50.4185431;-22.6546011
4778;64951;"SP";"Assis";"Vila Santa Elisa";-50.4172514;-22.6703356
4778;64952;"SP";"Assis";"Vila Santa Rita";-50.4257823;-22.6549046
4778;64953;"SP";"Assis";"Vila Santana";-50.4140222;-22.6489342
4778;64954;"SP";"Assis";"Vila Santo Antônio";-50.4147929;-22.6656281
4778;64955;"SP";"Assis";"Vila Silvestre";-50.4366301;-22.6661139
4778;64956;"SP";"Assis";"Vila Soubhie";-50.4343382;-22.6722002
4778;64957;"SP";"Assis";"Vila Souza";-50.433723;-22.66433
4778;64958;"SP";"Assis";"Vila São Benedito";-50.4430911;-22.6717316
4778;64959;"SP";"Assis";"Vila São Cristóvão";-50.4166056;-22.6744842
4778;64960;"SP";"Assis";"Vila São Jorge";-50.4134403;-22.6738976
4778;64961;"SP";"Assis";"Vila São João";-50.4153327;-22.675238
4778;64962;"SP";"Assis";"Vila Triângulo";-50.4198349;-22.6475432
4778;64963;"SP";"Assis";"Vila Tênis Clube";-50.4314619;-22.6534379
4778;64964;"SP";"Assis";"Vila Xavier";-50.4243562;-22.6668461
4778;64965;"SP";"Assis";"Vila Zulmira";-50.4131922;-22.6547961
4778;64966;"SP";"Assis";"Vila dos Comerciários";-50.4032567;-22.6622572
4778;64967;"SP";"Assis";"Vl Glória";-50.4184406;-22.6507196
4778;64968;"SP";"Assis";"Água do Pavão";-50.3756896;-22.6530446
4779;64970;"SP";"Atibaia";"Alpes de Atibaia";-46.5022795;-23.1209491
4779;64971;"SP";"Atibaia";"Alvinópolis";-46.5680084;-23.1248002
4779;64972;"SP";"Atibaia";"Atibaia Belvedere";-46.5620116;-23.0826857
4779;64973;"SP";"Atibaia";"Atibaia Jardim";-46.5590004;-23.1203382
4779;64974;"SP";"Atibaia";"Atibaia Vista da Montanha";-46.6016657;-23.1496739
4779;64975;"SP";"Atibaia";"Bosque dos Eucalíptos";-46.6270087;-23.0956356
4779;64976;"SP";"Atibaia";"Caetetuba";-46.5858005;-23.1155212
4779;64977;"SP";"Atibaia";"Centro";-46.5511926;-23.1163598
4779;64978;"SP";"Atibaia";"Chácara do Camilo";-46.5581447;-23.1075435
4779;64979;"SP";"Atibaia";"Chácaras Fernão Dias";-46.5403355;-23.0157861
4779;64980;"SP";"Atibaia";"Chácaras Maringá";-46.5957488;-23.132305
4779;64981;"SP";"Atibaia";"Chácaras Pizelli";-46.5567066;-23.1175492
4779;64982;"SP";"Atibaia";"Cidade Satélite";-46.5452102;-23.1192775
4779;64983;"SP";"Atibaia";"Colina Verde";-46.5567066;-23.1175492
4779;64984;"SP";"Atibaia";"Estância Parque de Atibaia";-46.5800822;-23.0900464
4779;64985;"SP";"Atibaia";"Estância Santa Maria do Laranjal";-46.5655915;-23.1005939
4779;64986;"SP";"Atibaia";"Estância Santa Maria do Portão";-46.5747902;-23.2313564
4779;64987;"SP";"Atibaia";"Fazenda do Tanque";-46.5836203;-23.0241706
4779;64988;"SP";"Atibaia";"Guaxinduva";-46.4976067;-23.1042897
4779;64989;"SP";"Atibaia";"Jardim Alvinópolis";-46.5680344;-23.1264032
4779;64990;"SP";"Atibaia";"Jardim América";-46.624316;-23.1701323
4779;64991;"SP";"Atibaia";"Jardim Aurora";-46.8786002;-23.5414661
4779;64992;"SP";"Atibaia";"Jardim Brasil";-46.5591441;-23.1135949
4779;64993;"SP";"Atibaia";"Jardim Brogotá";-46.5408857;-23.093866
4779;64994;"SP";"Atibaia";"Jardim Cambarás";-46.5442487;-23.2264223
4779;64995;"SP";"Atibaia";"Jardim Centenário";-46.5755569;-23.1720454
4779;64996;"SP";"Atibaia";"Jardim Cilar";-46.5567066;-23.1175492
4779;64997;"SP";"Atibaia";"Jardim Colonial";-46.5927356;-23.114011
4779;64998;"SP";"Atibaia";"Jardim Eneide";-46.5554971;-23.1458915
4779;64999;"SP";"Atibaia";"Jardim Estância Brasil";-46.5909278;-23.1592329
4779;65000;"SP";"Atibaia";"Jardim Flamboyant-B";-46.5412224;-23.1458635
4779;65001;"SP";"Atibaia";"Jardim Floresta";-46.5514734;-23.1281772
4779;65002;"SP";"Atibaia";"Jardim Imperial";-46.5861072;-23.143297
4779;65003;"SP";"Atibaia";"Jardim Jaraguá";-46.5590004;-23.1489031
4779;65004;"SP";"Atibaia";"Jardim Kanimar";-46.5567066;-23.1175492
4779;65005;"SP";"Atibaia";"Jardim Maracanã";-46.5514482;-23.1529696
4779;65006;"SP";"Atibaia";"Jardim Maristela";-46.5529787;-23.1527923
4779;65007;"SP";"Atibaia";"Jardim Paraíso da Usina";-46.6109767;-23.1625147
4779;65008;"SP";"Atibaia";"Jardim Paraíso do Tanque";-46.5659226;-23.0518451
4779;65009;"SP";"Atibaia";"Jardim Parque Real Atibaia";-46.6105777;-23.1100836
4779;65010;"SP";"Atibaia";"Jardim Paulista";-46.5620116;-23.1398167
4779;65011;"SP";"Atibaia";"Jardim Planalto";-46.5477921;-23.6684534
4779;65012;"SP";"Atibaia";"Jardim Residencial Santa Luiza";-46.5450566;-23.1268275
4779;65013;"SP";"Atibaia";"Jardim Roseli";-46.5561255;-23.1080961
4779;65014;"SP";"Atibaia";"Jardim Santa Bárbara";-46.5589088;-23.1472404
4779;65015;"SP";"Atibaia";"Jardim Santo Antônio";-46.5718405;-23.1038296
4779;65016;"SP";"Atibaia";"Jardim Shangri-Lá";-46.572851;-23.1714969
4779;65017;"SP";"Atibaia";"Jardim Siriema";-46.5373256;-23.1200632
4779;65018;"SP";"Atibaia";"Jardim Solaris";-46.5567066;-23.1175492
4779;65019;"SP";"Atibaia";"Jardim Suely";-46.597548;-23.119818
4779;65020;"SP";"Atibaia";"Jardim São Bento do Tanque";-46.5659226;-23.0518451
4779;65021;"SP";"Atibaia";"Jardim das Cerejeiras";-46.5824922;-23.1265841
4779;65022;"SP";"Atibaia";"Jardim das Flores";-46.5553873;-23.1405253
4779;65023;"SP";"Atibaia";"Jardim do Lago";-46.5583982;-23.1326293
4779;65024;"SP";"Atibaia";"Jardim dos Cambaras";-46.5442487;-23.2264223
4779;65025;"SP";"Atibaia";"Jardim dos Pinheiros";-46.5150586;-23.1130352
4779;65026;"SP";"Atibaia";"Laranja Azeda";-46.4963729;-23.1222528
4779;65027;"SP";"Atibaia";"Loanda";-53.2017582;-22.8625724
4779;65028;"SP";"Atibaia";"Loteamento Loanda";-46.5330855;-23.1105548
4779;65029;"SP";"Atibaia";"Loteamento Vale das Flores";-46.6028577;-23.1229787
4779;65030;"SP";"Atibaia";"Marmeleiro";-46.5650916;-23.095396
4779;65031;"SP";"Atibaia";"Nova Gardênia";-46.5561583;-23.1373294
4779;65032;"SP";"Atibaia";"Panorama Parque Residencial";-46.5356758;-23.1349329
4779;65033;"SP";"Atibaia";"Parque Arco Iris";-46.5439475;-23.1514844
4779;65034;"SP";"Atibaia";"Parque Fernão Dias";-46.5549513;-23.1408553
4779;65035;"SP";"Atibaia";"Parque Residencial Itaguaçu";-46.557796;-23.1544418
4779;65036;"SP";"Atibaia";"Parque Rio Abaixo";-46.5909278;-23.1068452
4779;65037;"SP";"Atibaia";"Parque das Nações";-46.5620116;-23.1064901
4779;65038;"SP";"Atibaia";"Parque dos Coqueiros";-46.5478608;-23.1090903
4779;65039;"SP";"Atibaia";"Pinheiral I";-46.5747483;-23.089192
4779;65040;"SP";"Atibaia";"Pinheiral II";-46.5716484;-23.0859765
4779;65041;"SP";"Atibaia";"Planalto Atibaia";-46.5716484;-23.1383523
4779;65042;"SP";"Atibaia";"Ponte Alta";-46.6728676;-23.0455794
4779;65043;"SP";"Atibaia";"Quinta Verdes de Atibaia";-46.5567066;-23.1175492
4779;65044;"SP";"Atibaia";"Recanto Tranqüilo";-46.6105545;-23.1622554
4779;65045;"SP";"Atibaia";"Recanto dos Palmares";-46.5785293;-23.1553932
4779;65046;"SP";"Atibaia";"Recreio Estoril";-46.5680344;-23.1145
4779;65047;"SP";"Atibaia";"Recreio Maristela";-46.5535808;-23.1476429
4779;65048;"SP";"Atibaia";"Refúgio";-46.5481141;-23.1551703
4779;65049;"SP";"Atibaia";"Ressaca";-46.5307047;-23.1076836
4779;65050;"SP";"Atibaia";"Retiro das Fontes";-46.5487639;-23.1507539
4779;65051;"SP";"Atibaia";"Rosário";-46.5746767;-23.1969156
4779;65052;"SP";"Atibaia";"Samambaia Parque Residencial";-46.5385295;-23.1133357
4779;65053;"SP";"Atibaia";"Tanque";-46.5659226;-23.0518451
4779;65054;"SP";"Atibaia";"Vale das Flores";-46.6028577;-23.1229787
4779;65055;"SP";"Atibaia";"Vale dos Pinheiros";-46.5254878;-23.104221
4779;65056;"SP";"Atibaia";"Vila Carvalho";-46.556212;-23.1099024
4779;65057;"SP";"Atibaia";"Vila Dom Pedro";-46.5849533;-23.1300039
4779;65058;"SP";"Atibaia";"Vila Gardênia";-46.5482232;-23.1225261
4779;65059;"SP";"Atibaia";"Vila Petrópolis";-46.5487639;-23.1436135
4779;65060;"SP";"Atibaia";"Vila Rica";-46.5409374;-23.1117796
4779;65061;"SP";"Atibaia";"Vila Santa Clara";-46.5804411;-23.1164349
4779;65062;"SP";"Atibaia";"Vila Santista";-46.5421414;-23.1169514
4779;65063;"SP";"Atibaia";"Vila Thais";-46.5517745;-23.1214371
4779;65064;"SP";"Atibaia";"Vila dos Netos";-46.537417;-23.1106509
4779;65065;"SP";"Atibaia";"Vitória Régia";-46.5407642;-23.0378922
4780;65067;"SP";"Auriflama";"Centro";-49.4006693;-20.7929839
4782;65068;"SP";"Avanhandava";"Centro";-49.7566929;-21.6796215
4783;65069;"SP";"Avaré";"Alto";-48.9237462;-23.0947893
4783;65070;"SP";"Avaré";"Alto da Colina I";-48.9281545;-23.0949545
4783;65071;"SP";"Avaré";"Alto da Colina II";-48.9372459;-23.0908638
4783;65072;"SP";"Avaré";"Altos da Boa Vista";-48.9196531;-23.0895337
4783;65073;"SP";"Avaré";"Avaré Golf Country";-48.9526251;-23.0723281
4783;65074;"SP";"Avaré";"Baixada do Glicério";-48.9224868;-23.0931722
4783;65075;"SP";"Avaré";"Braz I";-48.9141438;-23.1019145
4783;65076;"SP";"Avaré";"Braz II";-48.9136715;-23.1019985
4783;65077;"SP";"Avaré";"Centro";-48.9228016;-23.0996818
4783;65078;"SP";"Avaré";"Chácara Barrocão";-48.901609;-23.1138104
4783;65079;"SP";"Avaré";"Chácara Rancho Alegre";-48.9366827;-23.0995836
4783;65080;"SP";"Avaré";"Chácara Recanto da Vó Pepina";-48.9322482;-23.1142542
4783;65081;"SP";"Avaré";"Chácara Santa Cecília";-48.8985305;-23.0957818
4783;65082;"SP";"Avaré";"Chácara Tinoco";-48.936885;-23.0785264
4783;65083;"SP";"Avaré";"Chácara Varginha";-48.9042281;-23.1081827
4783;65084;"SP";"Avaré";"Colina Verde";-48.9366571;-23.0930482
4783;65085;"SP";"Avaré";"Colina da Boa Vista";-48.9335078;-23.0865629
4783;65086;"SP";"Avaré";"Conjunto Brasil Novo";-48.9341377;-23.1313351
4783;65087;"SP";"Avaré";"Conjunto Habitacional Altos da Boa Vista";-48.9171345;-23.0850786
4783;65088;"SP";"Avaré";"Conjunto Habitacional Camargo";-48.9338505;-23.127003
4783;65089;"SP";"Avaré";"Conjunto Habitacional Doutor Antônio Francisco Inocêncio";-48.9089496;-23.0794523
4783;65090;"SP";"Avaré";"Conjunto Habitacional Duílio Contrucci Gambini";-48.9479959;-23.0685202
4783;65091;"SP";"Avaré";"Conjunto Habitacional Egydio Martins da Costa";-48.9114679;-23.1193137
4783;65092;"SP";"Avaré";"Conjunto Habitacional Padre Emílio Immos";-48.9111531;-23.0835027
4783;65093;"SP";"Avaré";"Conjunto Habitacional Água Branca";-48.9226442;-23.1077218
4783;65094;"SP";"Avaré";"Conjunto Residencial Doutor Cecílio Jorge Neto";-48.9320963;-23.1279315
4783;65095;"SP";"Avaré";"Distrito Industrial Nova Avaré";-48.9428826;-23.0955492
4783;65096;"SP";"Avaré";"Distrito Industrial Primavera";-48.9240611;-23.0695511
4783;65097;"SP";"Avaré";"Estância Brabância";-48.9300438;-23.121193
4783;65098;"SP";"Avaré";"Ipiranga";-48.8951009;-23.0934067
4783;65099;"SP";"Avaré";"Jardim América";-48.9344526;-23.0963242
4783;65100;"SP";"Avaré";"Jardim Boa Vista";-48.9297289;-23.0853751
4783;65101;"SP";"Avaré";"Jardim Bom Sucesso I";-48.9070609;-23.112432
4783;65102;"SP";"Avaré";"Jardim Bom Sucesso II";-48.9070609;-23.1160946
4783;65103;"SP";"Avaré";"Jardim Botânico";-48.9418817;-23.0952478
4783;65104;"SP";"Avaré";"Jardim Brabância";-48.9344526;-23.1158636
4783;65105;"SP";"Avaré";"Jardim Brasil";-48.8925834;-23.1097037
4783;65106;"SP";"Avaré";"Jardim Europa I";-48.9259503;-23.0854084
4783;65107;"SP";"Avaré";"Jardim Europa II";-48.9177641;-23.0736772
4783;65108;"SP";"Avaré";"Jardim Europa III";-48.9221719;-23.0878837
4783;65109;"SP";"Avaré";"Jardim Jubran";-48.8903214;-23.1162663
4783;65110;"SP";"Avaré";"Jardim Paineiras";-48.9454759;-23.0994841
4783;65111;"SP";"Avaré";"Jardim Paraíso";-48.893296;-23.110682
4783;65112;"SP";"Avaré";"Jardim Paulista";-48.9283119;-23.093325
4783;65113;"SP";"Avaré";"Jardim Paulistano";-48.9042281;-23.1106243
4783;65114;"SP";"Avaré";"Jardim Pinheiros";-48.9300438;-23.1083708
4783;65115;"SP";"Avaré";"Jardim Presidencial";-48.9379168;-23.0800104
4783;65116;"SP";"Avaré";"Jardim Primavera";-48.9297255;-23.0906183
4783;65117;"SP";"Avaré";"Jardim Rino e Rino";-48.9051148;-23.1124582
4783;65118;"SP";"Avaré";"Jardim Santa Cruz";-48.9300438;-23.1059284
4783;65119;"SP";"Avaré";"Jardim Santa Mônica";-48.9351516;-23.076927
4783;65120;"SP";"Avaré";"Jardim Santa Mônica II";-48.925516;-23.1072154
4783;65121;"SP";"Avaré";"Jardim Santa Mônica III";-48.925516;-23.1072154
